dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cnt_check,day_of_year,windspeed_binned,hum_binned,temp_combined,temp_binned,hour_bin,rush_hour,temp_diff_perceived,weather_intensity,temp_prev,hum_prev,windspeed_prev,weather_change_indicator,temp_median,daily_rentals,Weather Discomfort Index
2012-10-16,4,1,10,1,0,2,1,1,0.44,0.4394,0.67,0.194,13,13,10-16,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,-0.0005999999999999894,0.08720000000000001,0.46,0.63,0.3881,1,0.9727622705564187,5859.0,0.29540909090909095
2012-10-16,4,1,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343,3,3,10-16,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,-0.0005999999999999894,0.08421500000000001,0.44,0.67,0.194,0,0.9727622705564187,5856.0,0.20450227272727273
2012-10-16,4,1,10,3,0,2,1,1,0.42,0.4242,0.67,0.1045,2,2,10-16,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Early Morning,0,0.004200000000000037,0.08072500000000002,0.44,0.67,0.1343,0,0.9727622705564187,5854.0,0.166702380952381
2012-10-16,4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642,7,7,10-16,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Early Morning,0,0.004200000000000037,0.08371,0.42,0.67,0.1045,0,0.9727622705564187,5851.0,0.2619380952380953
2012-10-16,4,1,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537,52,52,10-16,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Early Morning,0,0.004200000000000037,0.08818500000000001,0.42,0.67,0.1642,0,0.9727622705564187,5863.0,0.4047119047619048
2012-10-16,4,1,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642,172,172,10-16,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Morning,0,0.004200000000000037,0.08371,0.42,0.67,0.2537,0,0.9727622705564187,5888.0,0.2619380952380953
2012-10-16,4,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896,525,525,10-16,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Morning,0,0.004200000000000037,0.07998000000000001,0.42,0.67,0.1642,0,0.9727622705564187,5937.0,0.14293333333333336
2012-10-16,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0.0,835,835,10-16,Low Wind,Medium Humidity,0.4397,Medium Temp,Morning,1,-0.0005999999999999894,0.07500000000000001,0.42,0.67,0.0896,0,0.9727622705564187,6035.0,0.0
2012-10-16,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537,355,355,10-16,Low Wind,Medium Humidity,0.47485,Medium Temp,Morning,0,-0.010299999999999976,0.08818500000000001,0.44,0.62,0.0,1,0.9727622705564187,6031.0,0.29069791666666667
2012-10-16,4,1,10,10,0,2,1,1,0.5,0.4848,0.48,0.2836,222,222,10-16,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,-0.015199999999999991,0.08818000000000001,0.48,0.55,0.2537,0,0.9727622705564187,6085.0,0.272256
2012-10-16,4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179,228,228,10-16,Medium Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,-0.015199999999999991,0.093395,0.5,0.48,0.2836,1,0.9727622705564187,6050.0,0.37611
2012-10-16,4,1,10,12,0,2,1,2,0.52,0.5,0.45,0.3284,325,325,10-16,Low Wind,Medium Humidity,0.51,Medium Temp,Afternoon,0,-0.020000000000000018,0.18184000000000003,0.5,0.45,0.4179,0,0.9727622705564187,6091.0,0.28419230769230774
2012-10-16,4,1,10,13,0,2,1,1,0.52,0.5,0.45,0.2836,328,328,10-16,Low Wind,Medium Humidity,0.51,Medium Temp,Afternoon,0,-0.020000000000000018,0.08868000000000001,0.52,0.45,0.3284,0,0.9727622705564187,6273.0,0.24542307692307694
2012-10-16,4,1,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537,308,308,10-16,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,0,-0.024800000000000044,0.08618500000000001,0.52,0.45,0.2836,0,0.9727622705564187,6396.0,0.18322777777777774
2012-10-16,4,1,10,15,0,2,1,1,0.54,0.5152,0.41,0.3284,346,346,10-16,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,0,-0.024800000000000044,0.09092000000000001,0.54,0.39,0.2537,0,0.9727622705564187,6482.0,0.24934074074074075
2012-10-16,4,1,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836,446,446,10-16,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,0,-0.024800000000000044,0.08768000000000001,0.54,0.41,0.3284,0,0.9727622705564187,6481.0,0.2048222222222222
2012-10-16,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194,943,943,10-16,Low Wind,Medium Humidity,0.51,Medium Temp,Afternoon,1,-0.020000000000000018,0.08120000000000001,0.54,0.39,0.2836,0,0.9727622705564187,6658.0,0.14550000000000002
2012-10-16,4,1,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642,838,838,10-16,Low Wind,Medium Humidity,0.4924,Medium Temp,Evening,0,-0.015199999999999991,0.07921,0.52,0.39,0.194,0,0.9727622705564187,6904.0,0.137928
2012-10-16,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0.0,531,531,10-16,Low Wind,Medium Humidity,0.47485,Medium Temp,Evening,0,-0.010299999999999976,0.07200000000000001,0.5,0.42,0.1642,1,0.9727622705564187,7196.0,0.0
2012-10-16,4,1,10,20,0,2,1,1,0.46,0.4545,0.55,0.0,432,432,10-16,Low Wind,Medium Humidity,0.45725000000000005,Medium Temp,Evening,0,-0.005500000000000005,0.07350000000000001,0.48,0.48,0.0,0,0.9727622705564187,7372.0,0.0
2012-10-16,4,1,10,21,0,2,1,1,0.46,0.4545,0.63,0.0,195,195,10-16,Low Wind,Medium Humidity,0.45725000000000005,Medium Temp,Evening,0,-0.005500000000000005,0.07750000000000001,0.46,0.55,0.0,0,0.9727622705564187,7361.0,0.0
2012-10-16,4,1,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896,181,181,10-16,Low Wind,High Humidity,0.40455,Medium Temp,Evening,0,0.009099999999999997,0.07998000000000001,0.46,0.63,0.0,0,0.9727622705564187,7416.0,0.15903999999999996
2012-10-16,4,1,10,23,0,2,1,1,0.4,0.4091,0.71,0.0,199,199,10-16,Low Wind,High Humidity,0.40455,Medium Temp,Evening,0,0.009099999999999997,0.07550000000000001,0.4,0.71,0.0896,0,0.9727622705564187,7534.0,0.0
2012-10-17,4,1,10,0,0,3,1,1,0.38,0.3939,0.76,0.0,49,49,10-17,Low Wind,High Humidity,0.38695,Medium Temp,Early Morning,0,0.013899999999999968,0.07600000000000001,0.4,0.71,0.0,0,0.9727622705564187,7535.0,0.0
2012-10-17,4,1,10,1,0,3,1,1,0.38,0.3939,0.76,0.0,17,17,10-17,Low Wind,High Humidity,0.38695,Medium Temp,Early Morning,0,0.013899999999999968,0.07600000000000001,0.38,0.76,0.0,0,0.9727622705564187,7539.0,0.0
2012-10-17,4,1,10,2,0,3,1,1,0.38,0.3939,0.76,0.0,16,16,10-17,Low Wind,High Humidity,0.38695,Medium Temp,Early Morning,0,0.013899999999999968,0.07600000000000001,0.38,0.76,0.0,0,0.9727622705564187,7552.0,0.0
2012-10-17,4,1,10,3,0,3,1,1,0.36,0.3788,0.87,0.0,7,7,10-17,Low Wind,High Humidity,0.3694,Medium Temp,Early Morning,0,0.01880000000000004,0.0795,0.38,0.76,0.0,1,0.9727622705564187,7557.0,0.0
2012-10-17,4,1,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896,4,4,10-17,Low Wind,High Humidity,0.3618,Medium Temp,Early Morning,0,0.003599999999999992,0.08098000000000001,0.36,0.87,0.0,0,0.9727622705564187,7554.0,0.2016
2012-10-17,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0.0,41,41,10-17,Low Wind,High Humidity,0.3694,Medium Temp,Early Morning,0,0.01880000000000004,0.15300000000000002,0.36,0.81,0.0896,0,0.9727622705564187,7543.0,0.0
2012-10-17,4,1,10,6,0,3,1,1,0.38,0.3939,0.82,0.0,178,178,10-17,Low Wind,High Humidity,0.38695,Medium Temp,Morning,0,0.013899999999999968,0.07900000000000001,0.36,0.81,0.0,0,0.9727622705564187,7549.0,0.0
2012-10-17,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045,464,464,10-17,Low Wind,High Humidity,0.3618,Medium Temp,Morning,0,0.003599999999999992,0.08172500000000002,0.38,0.82,0.0,1,0.9727622705564187,7488.0,0.235125
2012-10-17,4,1,10,8,0,3,1,2,0.4,0.4091,0.76,0.0,817,817,10-17,Low Wind,High Humidity,0.40455,Medium Temp,Morning,1,0.009099999999999997,0.15600000000000003,0.36,0.81,0.1045,1,0.9727622705564187,7470.0,0.0
2012-10-17,4,1,10,9,0,3,1,2,0.42,0.4242,0.77,0.0,382,382,10-17,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Morning,0,0.004200000000000037,0.16100000000000003,0.4,0.76,0.0,0,0.9727622705564187,7497.0,0.0
2012-10-17,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0.0,228,228,10-17,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Morning,0,-0.005500000000000005,0.15900000000000003,0.42,0.77,0.0,0,0.9727622705564187,7503.0,0.0
2012-10-17,4,1,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896,234,234,10-17,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,-0.015199999999999991,0.15996000000000002,0.46,0.67,0.0,1,0.9727622705564187,7509.0,0.091392
2012-10-17,4,1,10,12,0,3,1,2,0.52,0.5,0.48,0.1642,332,332,10-17,Low Wind,Medium Humidity,0.51,Medium Temp,Afternoon,0,-0.020000000000000018,0.16842000000000001,0.5,0.51,0.0896,0,0.9727622705564187,7516.0,0.15156923076923076
2012-10-17,4,1,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343,310,310,10-17,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,0,-0.024800000000000044,0.17043000000000003,0.52,0.48,0.1642,0,0.9727622705564187,7498.0,0.12186481481481481
2012-10-17,4,1,10,14,0,3,1,2,0.56,0.5303,0.43,0.1642,270,270,10-17,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,-0.02970000000000006,0.17142000000000002,0.54,0.49,0.1343,0,0.9727622705564187,7460.0,0.12608214285714284
2012-10-17,4,1,10,15,0,3,1,2,0.58,0.5455,0.43,0.2239,301,301,10-17,Low Wind,Medium Humidity,0.56275,Medium Temp,Afternoon,0,-0.034499999999999975,0.18139,0.56,0.43,0.1642,0,0.9727622705564187,7415.0,0.1659948275862069
2012-10-17,4,1,10,16,0,3,1,1,0.56,0.5303,0.52,0.194,466,466,10-17,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,-0.02970000000000006,0.09170000000000002,0.58,0.43,0.2239,0,0.9727622705564187,7435.0,0.18014285714285713
2012-10-17,4,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045,888,888,10-17,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,1,-0.024800000000000044,0.08722500000000002,0.56,0.52,0.194,0,0.9727622705564187,7380.0,0.10837037037037037
2012-10-17,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,884,884,10-17,Low Wind,Medium Humidity,0.51,Medium Temp,Evening,0,-0.020000000000000018,0.08971,0.54,0.56,0.1045,0,0.9727622705564187,7426.0,0.18630384615384615
2012-10-17,4,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.194,516,516,10-17,Low Wind,High Humidity,0.4924,Medium Temp,Evening,0,-0.015199999999999991,0.0957,0.52,0.59,0.1642,1,0.9727622705564187,7411.0,0.27936
2012-10-17,4,1,10,20,0,3,1,1,0.5,0.4848,0.72,0.1343,414,414,10-17,Low Wind,High Humidity,0.4924,Medium Temp,Evening,0,-0.015199999999999991,0.09271499999999999,0.5,0.72,0.194,0,0.9727622705564187,7393.0,0.193392
2012-10-17,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.194,329,329,10-17,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Evening,0,-0.005500000000000005,0.09670000000000001,0.5,0.72,0.1343,0,0.9727622705564187,7527.0,0.3458260869565217
2012-10-17,4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537,215,215,10-17,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Evening,0,-0.005500000000000005,0.10268500000000001,0.46,0.82,0.194,0,0.9727622705564187,7561.0,0.48533913043478255
2012-10-17,4,1,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239,99,99,10-17,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Evening,0,-0.005500000000000005,0.10119500000000001,0.46,0.88,0.2537,0,0.9727622705564187,7461.0,0.4283304347826086
2012-10-18,4,1,10,0,0,4,1,1,0.46,0.4545,0.88,0.194,57,57,10-18,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,-0.005500000000000005,0.09970000000000001,0.46,0.88,0.2239,0,0.9727622705564187,7469.0,0.3711304347826087
2012-10-18,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239,14,14,10-18,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,-0.005500000000000005,0.098195,0.46,0.88,0.194,0,0.9727622705564187,7466.0,0.3991260869565217
2012-10-18,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.194,14,14,10-18,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,-0.005500000000000005,0.09670000000000001,0.46,0.82,0.2239,0,0.9727622705564187,7464.0,0.3458260869565217
2012-10-18,4,1,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239,5,5,10-18,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,-0.0005999999999999894,0.099195,0.46,0.82,0.194,0,0.9727622705564187,7462.0,0.4478
2012-10-18,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239,5,5,10-18,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,-0.0005999999999999894,0.099195,0.44,0.88,0.2239,0,0.9727622705564187,7463.0,0.4478
2012-10-18,4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239,42,42,10-18,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,-0.0005999999999999894,0.096195,0.44,0.88,0.2239,0,0.9727622705564187,7464.0,0.41726818181818176
2012-10-18,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985,153,153,10-18,Low Wind,High Humidity,0.4397,Medium Temp,Morning,0,-0.0005999999999999894,0.10292500000000002,0.44,0.82,0.2239,0,0.9727622705564187,7439.0,0.597
2012-10-18,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537,508,508,10-18,Low Wind,High Humidity,0.4397,Medium Temp,Morning,0,-0.0005999999999999894,0.10068500000000001,0.44,0.88,0.2985,0,0.9727622705564187,7483.0,0.5074
2012-10-18,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,834,834,10-18,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Morning,1,-0.005500000000000005,0.09968500000000001,0.44,0.88,0.2537,0,0.9727622705564187,7500.0,0.45224782608695646
2012-10-18,4,1,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642,387,387,10-18,Low Wind,High Humidity,0.4924,Medium Temp,Morning,0,-0.015199999999999991,0.19342,0.46,0.82,0.2537,0,0.9727622705564187,7505.0,0.25286800000000004
2012-10-18,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239,218,218,10-18,Low Wind,High Humidity,0.51,Medium Temp,Morning,0,-0.020000000000000018,0.19439,0.5,0.77,0.1642,0,0.9727622705564187,7495.0,0.2927923076923077
2012-10-18,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239,268,268,10-18,Low Wind,Medium Humidity,0.54515,Medium Temp,Morning,0,-0.02970000000000006,0.19039000000000003,0.52,0.68,0.2239,1,0.9727622705564187,7529.0,0.22389999999999996
2012-10-18,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537,377,377,10-18,Low Wind,Medium Humidity,0.6106,Medium Temp,Afternoon,0,0.021199999999999997,0.19837,0.56,0.56,0.2239,0,0.9727622705564187,7574.0,0.22410166666666667
2012-10-18,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582,332,332,10-18,Medium Wind,Medium Humidity,0.6206,Medium Temp,Afternoon,0,0.0011999999999999789,0.10641,0.6,0.53,0.2537,1,0.9727622705564187,7596.0,0.30620322580645165
2012-10-18,4,1,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985,285,285,10-18,Low Wind,Medium Humidity,0.6206,Medium Temp,Afternoon,0,0.0011999999999999789,0.20384999999999998,0.62,0.53,0.3582,0,0.9727622705564187,7611.0,0.2407258064516129
2012-10-18,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.194,353,353,10-18,Low Wind,Medium Humidity,0.60305,Medium Temp,Afternoon,0,0.006099999999999994,0.1994,0.62,0.5,0.2985,1,0.9727622705564187,7663.0,0.194
2012-10-18,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836,450,450,10-18,Low Wind,Medium Humidity,0.6106,Medium Temp,Afternoon,0,0.021199999999999997,0.10217999999999999,0.6,0.6,0.194,0,0.9727622705564187,7647.0,0.2646933333333334
2012-10-18,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,890,890,10-18,Low Wind,Medium Humidity,0.56275,Medium Temp,Afternoon,1,-0.034499999999999975,0.21284,0.6,0.56,0.2836,0,0.9727622705564187,7649.0,0.36237241379310353
2012-10-18,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284,788,788,10-18,Low Wind,Medium Humidity,0.54515,Medium Temp,Evening,0,-0.02970000000000006,0.20884000000000003,0.58,0.64,0.3284,0,0.9727622705564187,7553.0,0.3753142857142857
2012-10-18,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985,513,513,10-18,Low Wind,High Humidity,0.54515,Medium Temp,Evening,0,-0.02970000000000006,0.20985000000000004,0.56,0.64,0.3284,0,0.9727622705564187,7550.0,0.3624642857142857
2012-10-18,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537,387,387,10-18,Low Wind,High Humidity,0.54515,Medium Temp,Evening,0,-0.02970000000000006,0.20537000000000002,0.56,0.68,0.2985,0,0.9727622705564187,7523.0,0.3080642857142857
2012-10-18,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.194,283,283,10-18,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Evening,0,-0.024800000000000044,0.20440000000000003,0.56,0.68,0.2537,0,0.9727622705564187,7477.0,0.2766296296296296
2012-10-18,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.194,229,229,10-18,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Evening,0,-0.024800000000000044,0.2104,0.54,0.77,0.194,0,0.9727622705564187,7491.0,0.29818518518518516
2012-10-18,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.0,117,117,10-18,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Evening,0,-0.024800000000000044,0.191,0.54,0.83,0.194,1,0.9727622705564187,7509.0,0.0
2012-10-19,4,1,10,0,0,5,1,2,0.56,0.5303,0.83,0.1045,56,56,10-19,Low Wind,High Humidity,0.54515,Medium Temp,Early Morning,0,-0.02970000000000006,0.20545000000000002,0.54,0.83,0.0,1,0.9727622705564187,7508.0,0.15488392857142855
2012-10-19,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0.0,16,16,10-19,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.29400000000000004,0.56,0.83,0.1045,1,0.9727622705564187,7510.0,0.0
2012-10-19,4,1,10,2,0,5,1,2,0.54,0.5152,0.88,0.0,10,10,10-19,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.196,0.54,0.88,0.0,0,0.9727622705564187,7506.0,0.0
2012-10-19,4,1,10,3,0,5,1,2,0.56,0.5303,0.83,0.0,5,5,10-19,Low Wind,High Humidity,0.54515,Medium Temp,Early Morning,0,-0.02970000000000006,0.195,0.54,0.88,0.0,0,0.9727622705564187,7506.0,0.0
2012-10-19,4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0.0,6,6,10-19,Low Wind,High Humidity,0.54515,Medium Temp,Early Morning,0,-0.02970000000000006,0.195,0.56,0.83,0.0,0,0.9727622705564187,7507.0,0.0
2012-10-19,4,1,10,5,0,5,1,2,0.54,0.5152,0.88,0.0,36,36,10-19,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.196,0.56,0.83,0.0,0,0.9727622705564187,7501.0,0.0
2012-10-19,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642,131,131,10-19,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Morning,0,-0.024800000000000044,0.32763,0.54,0.88,0.0,1,0.9727622705564187,7479.0,0.28582962962962966
2012-10-19,4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0.0,154,154,10-19,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Morning,0,-0.024800000000000044,0.303,0.54,0.94,0.1642,1,0.9727622705564187,7125.0,0.0
2012-10-19,4,1,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045,467,467,10-19,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Morning,1,-0.024800000000000044,0.21245000000000003,0.54,0.94,0.0,1,0.9727622705564187,6758.0,0.18190740740740738
2012-10-19,4,1,10,9,0,5,1,2,0.54,0.5152,0.94,0.1045,389,389,10-19,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Morning,0,-0.024800000000000044,0.21245000000000003,0.54,0.94,0.1045,0,0.9727622705564187,6760.0,0.18190740740740738
2012-10-19,4,1,10,10,0,5,1,2,0.58,0.5455,0.88,0.194,224,224,10-19,Low Wind,High Humidity,0.56275,Medium Temp,Morning,0,-0.034499999999999975,0.22340000000000002,0.54,0.94,0.1045,0,0.9727622705564187,6766.0,0.29434482758620695
2012-10-19,4,1,10,11,0,5,1,1,0.6,0.5606,0.83,0.194,252,252,10-19,Low Wind,High Humidity,0.5803,Medium Temp,Morning,0,-0.03939999999999999,0.11120000000000001,0.58,0.88,0.194,0,0.9727622705564187,6750.0,0.2683666666666667
2012-10-19,4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239,332,332,10-19,Low Wind,High Humidity,0.62305,Medium Temp,Afternoon,0,-0.03390000000000004,0.109695,0.6,0.83,0.194,1,0.9727622705564187,6705.0,0.24139218749999997
2012-10-19,4,1,10,13,0,5,1,1,0.62,0.5909,0.73,0.2239,375,375,10-19,Low Wind,High Humidity,0.60545,Medium Temp,Afternoon,0,-0.029100000000000015,0.109695,0.64,0.69,0.2239,0,0.9727622705564187,6748.0,0.26362419354838706
2012-10-19,4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537,365,365,10-19,Low Wind,Medium Humidity,0.6406000000000001,Medium Temp,Afternoon,0,-0.03880000000000006,0.109185,0.62,0.73,0.2239,1,0.9727622705564187,6828.0,0.23448030303030298
2012-10-19,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985,395,395,10-19,Low Wind,Medium Humidity,0.62305,Medium Temp,Afternoon,0,-0.03390000000000004,0.111425,0.66,0.61,0.2537,0,0.9727622705564187,6870.0,0.3031640625
2012-10-19,4,1,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582,565,565,10-19,Medium Wind,High Humidity,0.61305,Medium Temp,Afternoon,0,-0.013900000000000023,0.34323,0.64,0.65,0.2985,0,0.9727622705564187,6985.0,0.39864193548387095
2012-10-19,4,1,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582,425,425,10-19,Medium Wind,High Humidity,0.61305,Medium Temp,Afternoon,1,-0.013900000000000023,0.34323,0.62,0.69,0.3582,0,0.9727622705564187,6520.0,0.39864193548387095
2012-10-19,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,233,233,10-19,Low Wind,High Humidity,0.54515,Medium Temp,Evening,0,-0.02970000000000006,0.10272500000000001,0.62,0.69,0.3582,1,0.9727622705564187,5965.0,0.15488392857142855
2012-10-19,4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642,232,232,10-19,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Evening,0,-0.024800000000000044,0.10621,0.56,0.83,0.1045,0,0.9727622705564187,5684.0,0.2675851851851852
2012-10-19,4,1,10,20,0,5,1,1,0.52,0.5,0.77,0.194,229,229,10-19,Low Wind,High Humidity,0.51,Medium Temp,Evening,0,-0.020000000000000018,0.10020000000000001,0.54,0.88,0.1642,1,0.9727622705564187,5526.0,0.2872692307692308
2012-10-19,4,1,10,21,0,5,1,1,0.5,0.4848,0.77,0.0,206,206,10-19,Low Wind,High Humidity,0.4924,Medium Temp,Evening,0,-0.015199999999999991,0.08850000000000001,0.52,0.77,0.194,1,0.9727622705564187,5449.0,0.0
2012-10-19,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,190,190,10-19,Low Wind,High Humidity,0.4924,Medium Temp,Evening,0,-0.015199999999999991,0.09298000000000001,0.5,0.77,0.0,0,0.9727622705564187,5410.0,0.137984
2012-10-19,4,1,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045,131,131,10-19,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Evening,0,-0.005500000000000005,0.095225,0.5,0.77,0.0896,1,0.9727622705564187,5424.0,0.19991304347826086
2012-10-20,4,1,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343,123,123,10-20,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,-0.005500000000000005,0.093715,0.46,0.88,0.1045,0,0.9727622705564187,5491.0,0.23940434782608694
2012-10-20,4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343,95,95,10-20,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,-0.005500000000000005,0.088715,0.46,0.82,0.1343,0,0.9727622705564187,5570.0,0.2102086956521739
2012-10-20,4,1,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045,78,78,10-20,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,-0.0005999999999999894,0.08772500000000003,0.46,0.72,0.1343,0,0.9727622705564187,5638.0,0.18287499999999998
2012-10-20,4,1,10,3,0,6,0,1,0.42,0.4242,0.77,0.1343,29,29,10-20,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Early Morning,0,0.004200000000000037,0.08721500000000001,0.44,0.77,0.1045,0,0.9727622705564187,5662.0,0.2462166666666667
2012-10-20,4,1,10,4,0,6,0,1,0.44,0.4394,0.72,0.0,18,18,10-20,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,-0.0005999999999999894,0.08,0.42,0.77,0.1343,1,0.9727622705564187,5674.0,0.0
2012-10-20,4,1,10,5,0,6,0,1,0.4,0.4091,0.82,0.0,13,13,10-20,Low Wind,High Humidity,0.40455,Medium Temp,Early Morning,0,0.009099999999999997,0.08100000000000002,0.44,0.72,0.0,0,0.9727622705564187,5651.0,0.0
2012-10-20,4,1,10,6,0,6,0,1,0.42,0.4242,0.71,0.0,31,31,10-20,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Morning,0,0.004200000000000037,0.0775,0.4,0.82,0.0,1,0.9727622705564187,5551.0,0.0
